0.0,0.0,0.0,0.13807100208110148,-0.03863790072717974,-0.06495934538108242,0.26454652779331767,-0.1668665789963655,-0.07534798820267279,0.36261091223678543,-0.2643601758996761,-0.08059680708688172,0.43764234384297906,-0.30045432711160974,-0.08724121481374492,0.16027506647510423,-0.48306750533528026,-0.04130059494032299,0.21332501312773322,-0.6768513688581272,-0.06010196188116031,0.24062265973849686,-0.7875684548554798,-0.08110302866563801,0.253705746720891,-0.8847692984196099,-0.10215382006644591,0.061858862040070385,-0.5282730746661145,-0.03896873855392247,0.07845121425829339,-0.7539167572445861,-0.05674156158251931,0.08501698186623899,-0.890359312087226,-0.08690458242003937,0.07412313585645071,-1.0,-0.11322646151193264,-0.026767540378778282,-0.5090316849274504,-0.044735931810884304,-0.05188903573024632,-0.7205757366467,-0.07678657349470157,-0.0640484017405734,-0.8561291143250129,-0.12072483045761434,-0.08065150816309283,-0.970442639789991,-0.1543644431672154,-0.10910115817348856,-0.442907667443504,-0.0563881902426693,-0.18071745098852862,-0.5941828770907422,-0.10069838380531124,-0.22932430899892262,-0.69691985467268,-0.13534704503723033,-0.2640561252145681,-0.7901890045973681,-0.15974792722959327
0.0,0.0,0.0,0.1349923287318124,-0.04244356286889566,-0.06292315214322654,0.25872524015177767,-0.16721504682356542,-0.07335807771009786,0.35525274812802565,-0.26012617794694476,-0.0792941064559913,0.4304289881705029,-0.29137274179538636,-0.08661430594506941,0.1560337481095354,-0.4787064457361852,-0.037289017040284506,0.2082473873760127,-0.6724803387852601,-0.05391185322897658,0.23551220034159928,-0.7844510948584068,-0.07378796249391888,0.24866599365051162,-0.882414114126895,-0.09452274039038197,0.05999360609123749,-0.5218249029617124,-0.03711555805818296,0.07173163657696559,-0.7470658206079706,-0.053066915527464245,0.07617586268807408,-0.8876024909985821,-0.0831783937206139,0.062249307955657085,-1.0,-0.10955862160809993,-0.028246054764638182,-0.5021305917571313,-0.045091758198905846,-0.05611464571629448,-0.7138121886675736,-0.07708405583098235,-0.06986789532414239,-0.8527724826473321,-0.12153037878092442,-0.0885229501827636,-0.9701615129362319,-0.15549438120588324,-0.11048787033713207,-0.43479246984857356,-0.05872395611926624,-0.18429678874575778,-0.587563617696335,-0.10356143278352334,-0.23415631203193804,-0.6884652201013376,-0.13808646131486416,-0.2699772723020665,-0.7811875646133255,-0.16234270990005867
0.0,0.0,0.0,0.1349923287318124,-0.04244356286889566,-0.06292315214322654,0.25872524015177767,-0.16721504682356542,-0.07335807771009786,0.35525274812802565,-0.26012617794694476,-0.0792941064559913,0.4304289881705029,-0.29137274179538636,-0.08661430594506941,0.1560337481095354,-0.4787064457361852,-0.037289017040284506,0.2082473873760127,-0.6724803387852601,-0.05391185322897658,0.23551220034159928,-0.7844510948584068,-0.07378796249391888,0.24866599365051162,-0.882414114126895,-0.09452274039038197,0.05999360609123749,-0.5218249029617124,-0.03711555805818296,0.07173163657696559,-0.7470658206079706,-0.053066915527464245,0.07617586268807408,-0.8876024909985821,-0.0831783937206139,0.062249307955657085,-1.0,-0.10955862160809993,-0.028246054764638182,-0.5021305917571313,-0.045091758198905846,-0.05611464571629448,-0.7138121886675736,-0.07708405583098235,-0.06986789532414239,-0.8527724826473321,-0.12153037878092442,-0.0885229501827636,-0.9701615129362319,-0.15549438120588324,-0.11048787033713207,-0.43479246984857356,-0.05872395611926624,-0.18429678874575778,-0.587563617696335,-0.10356143278352334,-0.23415631203193804,-0.6884652201013376,-0.13808646131486416,-0.2699772723020665,-0.7811875646133255,-0.16234270990005867
0.0,0.0,0.0,0.13513765324764412,-0.041166421343762055,-0.06268396983229553,0.2576545820395132,-0.16586232278506022,-0.07579092270158028,0.35436418543259135,-0.2608487100088938,-0.08474518397878666,0.430099436207156,-0.2959843335936628,-0.09561839433974062,0.15883277974638282,-0.47907536332584877,-0.044084542073071414,0.21054572884438122,-0.6730627677562574,-0.0657885510728989,0.236421231482835,-0.7854654977823774,-0.08837124283123686,0.2490953965302697,-0.8831048595095428,-0.11047601240944054,0.061930250419373695,-0.5221783313623292,-0.04504487355372559,0.07473515598498999,-0.7501012132417797,-0.06558049038554709,0.07974259340389794,-0.889375492166257,-0.09708583789945836,0.06866182167425164,-1.0,-0.12424823991694327,-0.025668649762453873,-0.5012367988243501,-0.05370775877672185,-0.05191081423812825,-0.7159662242505416,-0.08826256005221382,-0.06447221423912149,-0.8541842687740038,-0.13181438857333883,-0.08099650401365834,-0.9696546507025764,-0.16506621780700506,-0.10758808359015407,-0.43301950570799497,-0.06792691022217649,-0.18053076655832442,-0.5858510149717866,-0.11431362043230922,-0.22885763340013227,-0.6884820518423401,-0.14833893475475485,-0.2628975629146909,-0.7812984271624168,-0.17194885319901393
0.0,0.0,0.0,0.1414537711372118,-0.037056224982045166,-0.0696729344210071,0.2650778094204583,-0.15904893121056893,-0.0852898773454648,0.3636356931710976,-0.2511299203525791,-0.0962265442908082,0.44190336162828514,-0.28484532699043835,-0.10853727413523008,0.15835170737557475,-0.4841535959671534,-0.04529952843028686,0.21401810679511993,-0.6772587303096047,-0.06870869967012289,0.24411183518746918,-0.7874549904533501,-0.09245250656619938,0.2600871111503472,-0.8857606892014679,-0.11553326834543227,0.06024161436708197,-0.526293148498935,-0.04351354937154894,0.07248403493362202,-0.7545139711977428,-0.06633587243352619,0.07871793591804065,-0.8905313447740493,-0.09795307178092733,0.06986157509072634,-1.0,-0.12481536335885636,-0.028295080229449824,-0.503980664862478,-0.05063824007754091,-0.05984814632189935,-0.7203221539571277,-0.08746307417453836,-0.07228366839026108,-0.8538828977674913,-0.13019625490163803,-0.08591522544111874,-0.9688635730321878,-0.16207821547877072,-0.11116606063194523,-0.43499942567645106,-0.06436192762439562,-0.18727755282139263,-0.5897939045310798,-0.11370891046640391,-0.23626371902649984,-0.6934661023343844,-0.14902559142557212,-0.27003000847423064,-0.7904449403141063,-0.17292841742215834
0.0,0.0,0.0,0.13231278077719186,-0.035217712429396954,-0.06878015096316813,0.25725122500544456,-0.1572091545237525,-0.08485360333526236,0.35346830542505636,-0.25428740338798833,-0.09512947089810449,0.4298202693936946,-0.28964239328513963,-0.10692386158400792,0.15709250677855124,-0.46944980312222956,-0.05266962020286379,0.211353521539907,-0.6642427196266663,-0.07479560659889535,0.23719254841357706,-0.779373227660528,-0.09777539611149556,0.250841477673823,-0.881453286116126,-0.1209876918507067,0.06054891609314859,-0.5143137887487017,-0.052020641246215,0.07441211686481997,-0.7434326040300027,-0.07422761563286313,0.07838227703257063,-0.8855952336305193,-0.10791920487320544,0.06679397945225202,-1.0,-0.13732366968948578,-0.027319141426872452,-0.49705955692037107,-0.05917050368842252,-0.04999613260742111,-0.7151963380772804,-0.09723893487313849,-0.06615287952552291,-0.8553340978124275,-0.14325183002826175,-0.08699524063047262,-0.9717806623948081,-0.17824487443697826,-0.10904925773550637,-0.4319418648975255,-0.07198066326613047,-0.1751529307460214,-0.5880463222729534,-0.1210392253331002,-0.22383031242163495,-0.6892250959105195,-0.15662521096926124,-0.25856235545926415,-0.7821468094882136,-0.18170308817189917
0.0,0.0,0.0,0.13231278077719186,-0.035217712429396954,-0.06878015096316813,0.25725122500544456,-0.1572091545237525,-0.08485360333526236,0.35346830542505636,-0.25428740338798833,-0.09512947089810449,0.4298202693936946,-0.28964239328513963,-0.10692386158400792,0.15709250677855124,-0.46944980312222956,-0.05266962020286379,0.211353521539907,-0.6642427196266663,-0.07479560659889535,0.23719254841357706,-0.779373227660528,-0.09777539611149556,0.250841477673823,-0.881453286116126,-0.1209876918507067,0.06054891609314859,-0.5143137887487017,-0.052020641246215,0.07441211686481997,-0.7434326040300027,-0.07422761563286313,0.07838227703257063,-0.8855952336305193,-0.10791920487320544,0.06679397945225202,-1.0,-0.13732366968948578,-0.027319141426872452,-0.49705955692037107,-0.05917050368842252,-0.04999613260742111,-0.7151963380772804,-0.09723893487313849,-0.06615287952552291,-0.8553340978124275,-0.14325183002826175,-0.08699524063047262,-0.9717806623948081,-0.17824487443697826,-0.10904925773550637,-0.4319418648975255,-0.07198066326613047,-0.1751529307460214,-0.5880463222729534,-0.1210392253331002,-0.22383031242163495,-0.6892250959105195,-0.15662521096926124,-0.25856235545926415,-0.7821468094882136,-0.18170308817189917
0.0,0.0,0.0,0.13619526687876607,-0.042255104599977514,-0.06840043638798449,0.26617468140885453,-0.1619585297333099,-0.08362855304085351,0.36838951844784973,-0.24953571009735726,-0.09323965698797457,0.44864547431713236,-0.283047649873717,-0.10334284763941372,0.16655843563869188,-0.4789207839763949,-0.04214920780653219,0.22639615685014272,-0.6658095400881797,-0.060653377560890814,0.25514932824694325,-0.7802565673025224,-0.08363822029613024,0.2705300140183464,-0.8821545056542978,-0.10679526962287339,0.07098569152576115,-0.524503352334218,-0.039451623568245525,0.08741402133196931,-0.7535053164671035,-0.05649702584642374,0.09321751429032403,-0.8922172645942091,-0.08797068612871752,0.08264517256656594,-1.0,-0.11540169511419719,-0.01687087526998771,-0.5083619003939999,-0.04506853643410638,-0.03810204071627586,-0.7229875817909012,-0.07523121292968173,-0.04922896891368749,-0.8576818626922551,-0.1162505062924307,-0.06502743985686513,-0.9689974703739939,-0.14741043866460934,-0.09863280222552887,-0.4432054811739981,-0.05711781305074551,-0.15613438024658607,-0.6003976409253089,-0.09849138653155287,-0.19803983867636932,-0.7049906778464572,-0.12925752284690303,-0.22720536946349268,-0.8026845995445538,-0.15019080738308987
0.0,0.0,0.0,0.14013184191126457,-0.039962555686040194,-0.06632216314936107,0.27415367661855433,-0.16050785204523155,-0.07969217240214234,0.3782792921031109,-0.2497853118258015,-0.08808253351919935,0.45669023162453226,-0.27900599955509736,-0.09747356641049956,0.17321459612156737,-0.48072989227410995,-0.04119450573742797,0.23422852767397145,-0.6699363952786394,-0.059250334414994124,0.2678151954471852,-0.7822869078283524,-0.08121401070092131,0.28629257862405294,-0.8815716931418358,-0.10350456775857886,0.07791498248845115,-0.5279605722999378,-0.03991370125821103,0.09890220883216816,-0.7520640841022896,-0.05646546605522946,0.10862221522833418,-0.889355500078405,-0.08659767374585658,0.10254309483155971,-1.0,-0.11292834536207425,-0.009586402997578453,-0.5150471242061841,-0.04697398542678294,-0.029265332702852007,-0.7281631654435528,-0.0771454543105072,-0.0373979008684884,-0.8640720238351115,-0.11852301530476844,-0.049859290978145954,-0.9782423163403587,-0.15020105520477697,-0.09352237901129286,-0.45450306994972245,-0.06049325904311752,-0.1579933399424102,-0.6177042073798804,-0.10436533030798809,-0.20460819007619593,-0.7241121866301344,-0.1371364606689902,-0.23815526858758665,-0.822597451191938,-0.15933859111828771
0.0,0.0,0.0,0.14013184191126457,-0.039962555686040194,-0.06632216314936107,0.27415367661855433,-0.16050785204523155,-0.07969217240214234,0.3782792921031109,-0.2497853118258015,-0.08808253351919935,0.45669023162453226,-0.27900599955509736,-0.09747356641049956,0.17321459612156737,-0.48072989227410995,-0.04119450573742797,0.23422852767397145,-0.6699363952786394,-0.059250334414994124,0.2678151954471852,-0.7822869078283524,-0.08121401070092131,0.28629257862405294,-0.8815716931418358,-0.10350456775857886,0.07791498248845115,-0.5279605722999378,-0.03991370125821103,0.09890220883216816,-0.7520640841022896,-0.05646546605522946,0.10862221522833418,-0.889355500078405,-0.08659767374585658,0.10254309483155971,-1.0,-0.11292834536207425,-0.009586402997578453,-0.5150471242061841,-0.04697398542678294,-0.029265332702852007,-0.7281631654435528,-0.0771454543105072,-0.0373979008684884,-0.8640720238351115,-0.11852301530476844,-0.049859290978145954,-0.9782423163403587,-0.15020105520477697,-0.09352237901129286,-0.45450306994972245,-0.06049325904311752,-0.1579933399424102,-0.6177042073798804,-0.10436533030798809,-0.20460819007619593,-0.7241121866301344,-0.1371364606689902,-0.23815526858758665,-0.822597451191938,-0.15933859111828771
